score,id_hex,full,prepend,base,sep,suffix,role,levels,kinds,sources,in_swap_cluster
-2.0,0x00ce0610,SNDmougeotiaceae_TORSO,SND,mougeotiaceae,_,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-2.0,0x0220a173,ENEMY_laudingDOWNRIGHT,ENEMY_,lauding,,DOWNRIGHT,,,audio,beta,0
-2.0,0x08089081,ITEM_convictionalSPAWN,ITEM_,convictional,,SPAWN,,,audio,beta,0
-2.0,0x09406d8a,ITEM_nondialyzing-WAIT,ITEM_,nondialyzing,-,WAIT,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;MOSS;PHRO;SCIE;SNOW;TMPL;WEED,sprite|anim,demo,0
-2.0,0x09406d8a,ITEM_nondialyzing.WAIT,ITEM_,nondialyzing,.,WAIT,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;MOSS;PHRO;SCIE;SNOW;TMPL;WEED,sprite|anim,demo,0
-2.0,0x09406d8a,ITEM_nondialyzing_WAIT,ITEM_,nondialyzing,_,WAIT,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;MOSS;PHRO;SCIE;SNOW;TMPL;WEED,sprite|anim,demo,0
-2.0,0x0a921e2c,ENT_henceforwardsGLYPH,ENT_,henceforwards,,GLYPH,,BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;GLID;MOSS;SEVN;SOAR;WEED;WIZZ,sprite|anim,beta,0
-2.0,0x0aa18900,MENU_tuberculoidFRAME2,MENU_,tuberculoid,,FRAME2,,KLOG,sprite|anim,beta,0
-2.0,0x1000c042,SFXprelaticalnessPAUSE,SFX,prelaticalness,,PAUSE,,,audio,demo,0
-2.0,0x1000c042,SsuggestibilityCLOSING,S,suggestibility,,CLOSING,,,audio,demo,0
-2.0,0x11eac4c0,ITEM_crushproofFORWARD,ITEM_,crushproof,,FORWARD,,,audio,beta,0
-2.0,0x18e88910,SEQ_strawberrylikeFACE,SEQ_,strawberrylike,,FACE,,GLEN,sprite|anim,beta,0
-2.0,0x18e88910,SEQstrawberrylike-FACE,SEQ,strawberrylike,-,FACE,,GLEN,sprite|anim,beta,0
-2.0,0x18e88910,SEQstrawberrylike.FACE,SEQ,strawberrylike,.,FACE,,GLEN,sprite|anim,beta,0
-2.0,0x18e88910,SEQstrawberrylike_FACE,SEQ,strawberrylike,_,FACE,,GLEN,sprite|anim,beta,0
-2.0,0x1df99931,ENEMY_antifideism-FACE,ENEMY_,antifideism,-,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x1df99931,ENEMY_antifideism.FACE,ENEMY_,antifideism,.,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x1df99931,ENEMY_antifideism_FACE,ENEMY_,antifideism,_,FACE,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x28a0c119,SND_delphinapterusTURN,SND_,delphinapterus,,TURN,,MENU,sprite|anim,beta,0
-2.0,0x28a0c119,SNDdelphinapterus-TURN,SND,delphinapterus,-,TURN,,MENU,sprite|anim,beta,0
-2.0,0x28a0c119,SNDdelphinapterus.TURN,SND,delphinapterus,.,TURN,,MENU,sprite|anim,beta,0
-2.0,0x28a0c119,SNDdelphinapterus_TURN,SND,delphinapterus,_,TURN,,MENU,sprite|anim,beta,0
-2.0,0x28c080df,SEQ_unjusticiableNORTH,SEQ_,unjusticiable,,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x28c080df,SEQunjusticiable-NORTH,SEQ,unjusticiable,-,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x28c080df,SEQunjusticiable.NORTH,SEQ,unjusticiable,.,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x28c080df,SEQunjusticiable_NORTH,SEQ,unjusticiable,_,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x29808408,SEQ_pipistrel-DOWNLEFT,SEQ_,pipistrel,-,DOWNLEFT,,,audio,demo,0
-2.0,0x29808408,SEQ_pipistrel.DOWNLEFT,SEQ_,pipistrel,.,DOWNLEFT,,,audio,demo,0
-2.0,0x29808408,SEQ_pipistrel_DOWNLEFT,SEQ_,pipistrel,_,DOWNLEFT,,,audio,demo,0
-2.0,0x29808408,SND_meropoditic-FRAME7,SND_,meropoditic,-,FRAME7,,,audio,demo,0
-2.0,0x29808408,SND_meropoditic.FRAME7,SND_,meropoditic,.,FRAME7,,,audio,demo,0
-2.0,0x29808408,SND_meropoditic_FRAME7,SND_,meropoditic,_,FRAME7,,,audio,demo,0
-2.0,0x30a0c119,OBJ_mermithizationPULL,OBJ_,mermithization,,PULL,,MENU,sprite|anim,beta,0
-2.0,0x3838801a,SND_standardizablesF04,SND_,standardizables,,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x3838801a,SNDstandardizable'sF04,SND,standardizable's,,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x3838801a,SNDstandardizables-F04,SND,standardizables,-,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x3838801a,SNDstandardizables.F04,SND,standardizables,.,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x3838801a,SNDstandardizables_F04,SND,standardizables,_,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-2.0,0x39900619,SNDlatherableDOWNRIGHT,SND,latherable,,DOWNRIGHT,,MENU,sprite|anim,demo,0
-2.0,0x3a186980,SNDnecrophilismsFRAME3,SND,necrophilisms,,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-2.0,0x40400270,ENT_countermovementNUM,ENT_,countermovement,,NUM,,,audio,beta,1
-2.0,0x40815801,OBJ_transfigurative-UP,OBJ_,transfigurative,-,UP,,,audio,beta,0
-2.0,0x40815801,OBJ_transfigurative.UP,OBJ_,transfigurative,.,UP,,,audio,beta,0
-2.0,0x40815801,OBJ_transfigurative_UP,OBJ_,transfigurative,_,UP,,,audio,beta,0
-2.0,0x40b48011,BOSS_dishdashasFORWARD,BOSS_,dishdashas,,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x40c0d0e4,ITEM_bronchiole's-EYES,ITEM_,bronchiole's,-,EYES,,,audio,beta,0
-2.0,0x40c0d0e4,ITEM_bronchiole's.EYES,ITEM_,bronchiole's,.,EYES,,,audio,beta,0
-2.0,0x40c0d0e4,ITEM_bronchiole's_EYES,ITEM_,bronchiole's,_,EYES,,,audio,beta,0
-2.0,0x40da1c10,SFX_antistrophesTOLEFT,SFX_,antistrophes,,TOLEFT,,FINN,sprite|anim,demo,1
-2.0,0x40da1c10,SFXantistrophes-TOLEFT,SFX,antistrophes,-,TOLEFT,,FINN,sprite|anim,demo,1
-2.0,0x40da1c10,SFXantistrophes.TOLEFT,SFX,antistrophes,.,TOLEFT,,FINN,sprite|anim,demo,1
-2.0,0x40da1c10,SFXantistrophes_TOLEFT,SFX,antistrophes,_,TOLEFT,,FINN,sprite|anim,demo,1
-2.0,0x40e28045,SFX_ganglioplexus-EYES,SFX_,ganglioplexus,-,EYES,,,audio,demo,0
-2.0,0x40e28045,SFX_ganglioplexus.EYES,SFX_,ganglioplexus,.,EYES,,,audio,demo,0
-2.0,0x40e28045,SFX_ganglioplexus_EYES,SFX_,ganglioplexus,_,EYES,,,audio,demo,0
-2.0,0x42906465,ITEM_funariaceae-OUTER,ITEM_,funariaceae,-,OUTER,,,audio,demo,0
-2.0,0x42906465,ITEM_funariaceae.OUTER,ITEM_,funariaceae,.,OUTER,,,audio,demo,0
-2.0,0x42906465,ITEM_funariaceae_OUTER,ITEM_,funariaceae,_,OUTER,,,audio,demo,0
-2.0,0x42ca1c10,SM_protosocialDOWNLEFT,SM_,protosocial,,DOWNLEFT,,CLOU,sprite|anim,beta,1
-2.0,0x42ca1c10,SMprotosocial-DOWNLEFT,SM,protosocial,-,DOWNLEFT,,CLOU,sprite|anim,beta,1
-2.0,0x42ca1c10,SMprotosocial.DOWNLEFT,SM,protosocial,.,DOWNLEFT,,CLOU,sprite|anim,beta,1
-2.0,0x42ca1c10,SMprotosocial_DOWNLEFT,SM,protosocial,_,DOWNLEFT,,CLOU,sprite|anim,beta,1
-2.0,0x4860c074,ENT_cervicohumeralKICK,ENT_,cervicohumeral,,KICK,,,audio,beta,0
-2.0,0x4a4ec094,ENEMY_crotaliformGLIDE,ENEMY_,crotaliform,,GLIDE,,GLEN,sprite,beta,1
-2.0,0x4a60ca40,ITEM_thermojunctionTIM,ITEM_,thermojunction,,TIM,,,audio,demo,0
-2.0,0x5050c643,SND_dipicrylamine-TURN,SND_,dipicrylamine,-,TURN,,,audio,demo,1
-2.0,0x5050c643,SND_dipicrylamine.TURN,SND_,dipicrylamine,.,TURN,,,audio,demo,1
-2.0,0x5050c643,SND_dipicrylamine_TURN,SND_,dipicrylamine,_,TURN,,,audio,demo,1
-2.0,0x52186e1c,OBJ_extermination-JUMP,OBJ_,extermination,-,JUMP,,FOOD,sprite|anim,beta,0
-2.0,0x52186e1c,OBJ_extermination.JUMP,OBJ_,extermination,.,JUMP,,FOOD,sprite|anim,beta,0
-2.0,0x52186e1c,OBJ_extermination_JUMP,OBJ_,extermination,_,JUMP,,FOOD,sprite|anim,beta,0
-2.0,0x60889602,OBJ_subalternation-F14,OBJ_,subalternation,-,F14,,,audio,demo,0
-2.0,0x60889602,OBJ_subalternation.F14,OBJ_,subalternation,.,F14,,,audio,demo,0
-2.0,0x60889602,OBJ_subalternation_F14,OBJ_,subalternation,_,F14,,,audio,demo,0
-2.0,0x60b8bc9c,ENT_grotesqueries-WAIT,ENT_,grotesqueries,-,WAIT,,BRG1;PHRO;TMPL,sprite|anim,demo,0
-2.0,0x60b8bc9c,ENT_grotesqueries.WAIT,ENT_,grotesqueries,.,WAIT,,BRG1;PHRO;TMPL,sprite|anim,demo,0
-2.0,0x60b8bc9c,ENT_grotesqueries_WAIT,ENT_,grotesqueries,_,WAIT,,BRG1;PHRO;TMPL,sprite|anim,demo,0
-2.0,0x62000441,ENEMY_tubercledSTOMACH,ENEMY_,tubercled,,STOMACH,,,audio,beta,0
-2.0,0x6220a452,SM_clerestoriesFORWARD,SM_,clerestories,,FORWARD,,,audio,beta,0
-2.0,0x6220a452,SMclerestories-FORWARD,SM,clerestories,-,FORWARD,,,audio,beta,0
-2.0,0x6220a452,SMclerestories.FORWARD,SM,clerestories,.,FORWARD,,,audio,beta,0
-2.0,0x6220a452,SMclerestories_FORWARD,SM,clerestories,_,FORWARD,,,audio,beta,0
-2.0,0x646c2cc0,SM_cutocelluloseBOUNCE,SM_,cutocellulose,,BOUNCE,,,audio,demo,0
-2.0,0x646c2cc0,SMcutocellulose-BOUNCE,SM,cutocellulose,-,BOUNCE,,,audio,demo,0
-2.0,0x646c2cc0,SMcutocellulose.BOUNCE,SM,cutocellulose,.,BOUNCE,,,audio,demo,0
-2.0,0x646c2cc0,SMcutocellulose_BOUNCE,SM,cutocellulose,_,BOUNCE,,,audio,demo,0
-2.0,0x68c01218,ENT_lampblacks-FORWARD,ENT_,lampblacks,-,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,ENT_lampblacks.FORWARD,ENT_,lampblacks,.,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,ENT_lampblacks_FORWARD,ENT_,lampblacks,_,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,N2_afterlifetime-MOUTH,N2_,afterlifetime,-,MOUTH,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,N2_afterlifetime.MOUTH,N2_,afterlifetime,.,MOUTH,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,N2_afterlifetime_MOUTH,N2_,afterlifetime,_,MOUTH,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,SFX_tricenarious-ERASE,SFX_,tricenarious,-,ERASE,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,SFX_tricenarious.ERASE,SFX_,tricenarious,.,ERASE,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,SFX_tricenarious_ERASE,SFX_,tricenarious,_,ERASE,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,S_prealgebraic-FORWARD,S_,prealgebraic,-,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,S_prealgebraic.FORWARD,S_,prealgebraic,.,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x68c01218,S_prealgebraic_FORWARD,S_,prealgebraic,_,FORWARD,,MENU,sprite|anim,beta,0
-2.0,0x8a7ce022,BOSS_brokenness-FRAME8,BOSS_,brokenness,-,FRAME8,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-2.0,0x8a7ce022,BOSS_brokenness.FRAME8,BOSS_,brokenness,.,FRAME8,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-2.0,0x8a7ce022,BOSS_brokenness_FRAME8,BOSS_,brokenness,_,FRAME8,,GLID;SCIE;SOAR;TMPL,sprite|anim,demo,0
-2.0,0xa0824440,ITEM_underpinning-EAST,ITEM_,underpinning,-,EAST,,,audio,beta,0
-2.0,0xa0824440,ITEM_underpinning.EAST,ITEM_,underpinning,.,EAST,,,audio,beta,0
-2.0,0xa0824440,ITEM_underpinning_EAST,ITEM_,underpinning,_,EAST,,,audio,beta,0
-2.0,0xe6830101,MENU_traumatizations16,MENU_,traumatizations,,16,,BRG1;PHRO;SOAR,sprite|anim,demo,0
-3.0,0x00000000,SM_brachiocubital-SLEEP,SM_,brachiocubital,-,SLEEP,,,type500,demo,1
-3.0,0x00000000,SM_brachiocubital.SLEEP,SM_,brachiocubital,.,SLEEP,,,type500,demo,1
-3.0,0x00000000,SM_brachiocubital_SLEEP,SM_,brachiocubital,_,SLEEP,,,type500,demo,1
-3.0,0x00ce0610,SM_mercurialization-F11,SM_,mercurialization,-,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x00ce0610,SM_mercurialization.F11,SM_,mercurialization,.,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x00ce0610,SM_mercurialization_F11,SM_,mercurialization,_,F11,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x00ce0610,SND_mougeotiaceae-TORSO,SND_,mougeotiaceae,-,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x00ce0610,SND_mougeotiaceae.TORSO,SND_,mougeotiaceae,.,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x00ce0610,SND_mougeotiaceae_TORSO,SND_,mougeotiaceae,_,TORSO,,CSTL;FOOD;SEVN;TMPL,sprite|anim,demo,1
-3.0,0x0220a173,ENEMY_lauding-DOWNRIGHT,ENEMY_,lauding,-,DOWNRIGHT,,,audio,beta,0
-3.0,0x0220a173,ENEMY_lauding.DOWNRIGHT,ENEMY_,lauding,.,DOWNRIGHT,,,audio,beta,0
-3.0,0x0220a173,ENEMY_lauding_DOWNRIGHT,ENEMY_,lauding,_,DOWNRIGHT,,,audio,beta,0
-3.0,0x0305a4f5,ENEMY_erythropeniaEJECT,ENEMY_,erythropenia,,EJECT,,MENU,sprite|anim,beta,0
-3.0,0x0305a4f5,MENU_heterosuggestion21,MENU_,heterosuggestion,,21,,MENU,sprite|anim,beta,0
-3.0,0x08089081,ITEM_convictional-SPAWN,ITEM_,convictional,-,SPAWN,,,audio,beta,0
-3.0,0x08089081,ITEM_convictional.SPAWN,ITEM_,convictional,.,SPAWN,,,audio,beta,0
-3.0,0x08089081,ITEM_convictional_SPAWN,ITEM_,convictional,_,SPAWN,,,audio,beta,0
-3.0,0x0a921e2c,ENT_henceforwards-GLYPH,ENT_,henceforwards,-,GLYPH,,BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;GLID;MOSS;SEVN;SOAR;WEED;WIZZ,sprite|anim,beta,0
-3.0,0x0a921e2c,ENT_henceforwards.GLYPH,ENT_,henceforwards,.,GLYPH,,BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;GLID;MOSS;SEVN;SOAR;WEED;WIZZ,sprite|anim,beta,0
-3.0,0x0a921e2c,ENT_henceforwards_GLYPH,ENT_,henceforwards,_,GLYPH,,BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;GLID;MOSS;SEVN;SOAR;WEED;WIZZ,sprite|anim,beta,0
-3.0,0x0aa18900,MENU_tuberculoid-FRAME2,MENU_,tuberculoid,-,FRAME2,,KLOG,sprite|anim,beta,0
-3.0,0x0aa18900,MENU_tuberculoid.FRAME2,MENU_,tuberculoid,.,FRAME2,,KLOG,sprite|anim,beta,0
-3.0,0x0aa18900,MENU_tuberculoid_FRAME2,MENU_,tuberculoid,_,FRAME2,,KLOG,sprite|anim,beta,0
-3.0,0x1000c042,SFX_prelaticalnessPAUSE,SFX_,prelaticalness,,PAUSE,,,audio,demo,0
-3.0,0x1000c042,SFXprelaticalness-PAUSE,SFX,prelaticalness,-,PAUSE,,,audio,demo,0
-3.0,0x1000c042,SFXprelaticalness.PAUSE,SFX,prelaticalness,.,PAUSE,,,audio,demo,0
-3.0,0x1000c042,SFXprelaticalness_PAUSE,SFX,prelaticalness,_,PAUSE,,,audio,demo,0
-3.0,0x1000c042,S_suggestibilityCLOSING,S_,suggestibility,,CLOSING,,,audio,demo,0
-3.0,0x1000c042,Ssuggestibility-CLOSING,S,suggestibility,-,CLOSING,,,audio,demo,0
-3.0,0x1000c042,Ssuggestibility.CLOSING,S,suggestibility,.,CLOSING,,,audio,demo,0
-3.0,0x1000c042,Ssuggestibility_CLOSING,S,suggestibility,_,CLOSING,,,audio,demo,0
-3.0,0x11eac4c0,ITEM_crushproof-FORWARD,ITEM_,crushproof,-,FORWARD,,,audio,beta,0
-3.0,0x11eac4c0,ITEM_crushproof.FORWARD,ITEM_,crushproof,.,FORWARD,,,audio,beta,0
-3.0,0x11eac4c0,ITEM_crushproof_FORWARD,ITEM_,crushproof,_,FORWARD,,,audio,beta,0
-3.0,0x18e88910,SEQ_strawberrylike-FACE,SEQ_,strawberrylike,-,FACE,,GLEN,sprite|anim,beta,0
-3.0,0x18e88910,SEQ_strawberrylike.FACE,SEQ_,strawberrylike,.,FACE,,GLEN,sprite|anim,beta,0
-3.0,0x18e88910,SEQ_strawberrylike_FACE,SEQ_,strawberrylike,_,FACE,,GLEN,sprite|anim,beta,0
-3.0,0x28a0c119,SEQintramembranousBELOW,SEQ,intramembranous,,BELOW,,MENU,sprite|anim,beta,0
-3.0,0x28a0c119,SND_delphinapterus-TURN,SND_,delphinapterus,-,TURN,,MENU,sprite|anim,beta,0
-3.0,0x28a0c119,SND_delphinapterus.TURN,SND_,delphinapterus,.,TURN,,MENU,sprite|anim,beta,0
-3.0,0x28a0c119,SND_delphinapterus_TURN,SND_,delphinapterus,_,TURN,,MENU,sprite|anim,beta,0
-3.0,0x28c080df,SEQ_unjusticiable-NORTH,SEQ_,unjusticiable,-,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x28c080df,SEQ_unjusticiable.NORTH,SEQ_,unjusticiable,.,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x28c080df,SEQ_unjusticiable_NORTH,SEQ_,unjusticiable,_,NORTH,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FINN;FOOD;GLEN;GLID;HEAD;KLOG;MEGA;MENU;MOSS;PHRO;RUNN;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x29808408,ITEM_stockjudgingFRAME7,ITEM_,stockjudging,,FRAME7,,,audio,demo,0
-3.0,0x29808408,OBJ_overthwartwiseHANDS,OBJ_,overthwartwise,,HANDS,,,audio,demo,0
-3.0,0x2c182010,ENEMY_malacopterygiiF11,ENEMY_,malacopterygii,,F11,,MEGA,sprite|anim,demo,0
-3.0,0x2e809804,ENT_coleophoridaeFRAME7,ENT_,coleophoridae,,FRAME7,,KLOG,sprite|anim,beta,0
-3.0,0x30a0c119,OBJ_mermithization-PULL,OBJ_,mermithization,-,PULL,,MENU,sprite|anim,beta,0
-3.0,0x30a0c119,OBJ_mermithization.PULL,OBJ_,mermithization,.,PULL,,MENU,sprite|anim,beta,0
-3.0,0x30a0c119,OBJ_mermithization_PULL,OBJ_,mermithization,_,PULL,,MENU,sprite|anim,beta,0
-3.0,0x3838801a,SND_standardizable'sF04,SND_,standardizable's,,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SND_standardizables-F04,SND_,standardizables,-,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SND_standardizables.F04,SND_,standardizables,.,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SND_standardizables_F04,SND_,standardizables,_,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SNDstandardizable's-F04,SND,standardizable's,-,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SNDstandardizable's.F04,SND,standardizable's,.,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x3838801a,SNDstandardizable's_F04,SND,standardizable's,_,F04,,BOIL;BRG1;CAVE;CLOU;CRYS;CSTL;EGGS;EVIL;FOOD;GLID;HEAD;MEGA;MOSS;PHRO;SCIE;SEVN;SNOW;SOAR;TMPL;WEED;WIZZ,sprite|anim,demo,0
-3.0,0x39900619,SND_latherableDOWNRIGHT,SND_,latherable,,DOWNRIGHT,,MENU,sprite|anim,demo,0
-3.0,0x39900619,SNDlatherable-DOWNRIGHT,SND,latherable,-,DOWNRIGHT,,MENU,sprite|anim,demo,0
-3.0,0x39900619,SNDlatherable.DOWNRIGHT,SND,latherable,.,DOWNRIGHT,,MENU,sprite|anim,demo,0
-3.0,0x39900619,SNDlatherable_DOWNRIGHT,SND,latherable,_,DOWNRIGHT,,MENU,sprite|anim,demo,0
-3.0,0x3a186980,SND_necrophilismsFRAME3,SND_,necrophilisms,,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-3.0,0x3a186980,SNDnecrophilisms-FRAME3,SND,necrophilisms,-,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-3.0,0x3a186980,SNDnecrophilisms.FRAME3,SND,necrophilisms,.,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-3.0,0x3a186980,SNDnecrophilisms_FRAME3,SND,necrophilisms,_,FRAME3,,CAVE;EGGS;GLID;WEED,sprite|anim,beta,0
-3.0,0x40400270,ENT_countermovement-NUM,ENT_,countermovement,-,NUM,,,audio,beta,1
-3.0,0x40400270,ENT_countermovement.NUM,ENT_,countermovement,.,NUM,,,audio,beta,1
-3.0,0x40400270,ENT_countermovement_NUM,ENT_,countermovement,_,NUM,,,audio,beta,1
-3.0,0x40815801,ITEM_aphidophagousWAIST,ITEM_,aphidophagous,,WAIST,,,audio,beta,0
-3.0,0x40b18011,SFXcountersignsQUITGAME,SFX,countersigns,,QUITGAME,,MENU,sprite|anim,beta,0
-3.0,0x40b48011,BOSS_dishdashas-FORWARD,BOSS_,dishdashas,-,FORWARD,,MENU,sprite|anim,beta,0
-3.0,0x40b48011,BOSS_dishdashas.FORWARD,BOSS_,dishdashas,.,FORWARD,,MENU,sprite|anim,beta,0
-3.0,0x40b48011,BOSS_dishdashas_FORWARD,BOSS_,dishdashas,_,FORWARD,,MENU,sprite|anim,beta,0
-3.0,0x40da1c10,SFX_antistrophes-TOLEFT,SFX_,antistrophes,-,TOLEFT,,FINN,sprite|anim,demo,1
