id_hex,tokenA,tokenB,full,score,visual_label
0x38a0c119,DOGGLE,ROUS,DOGGLEROUS,0,
0x38a0c119,DUANE,NINOX,DUANENINOX,0,
0x38a0c119,ETHYNE,WAVING,ETHYNEWAVING,0,
0x38a0c119,FEBRIS,POGEYS,FEBRISPOGEYS,0,
0x38a0c119,FEBRIS,WHELVE,FEBRISWHELVE,0,
0x38a0c119,FILTRE,SANELY,FILTRESANELY,0,
0x38a0c119,FLIRTS,FLUYTS,FLIRTSFLUYTS,0,
0x38a0c119,FLIRT,TELOS,FLIRTTELOS,0,
0x38a0c119,FLIRTY,ALASKA,FLIRTYALASKA,0,
0x38a0c119,FLIRTY,LUMS,FLIRTYLUMS,0,
0x38a0c119,FLIRTY,WILKIN,FLIRTYWILKIN,0,
0x38a0c119,FLIRTY,YUKS,FLIRTYYUKS,0,
0x38a0c119,FLOAD,THYME,FLOADTHYME,0,
0x38a0c119,FLOB,CURVER,FLOBCURVER,0,
0x38a0c119,FLOE,BADMAN,FLOEBADMAN,0,
0x38a0c119,FLOE,BEMA,FLOEBEMA,0,
0x38a0c119,FLOE,TAME,FLOETAME,0,
0x38a0c119,FLOT,SMEARY,FLOTSMEARY,0,
0x38a0c119,FLOURS,FLIDGE,FLOURSFLIDGE,0,
0x38a0c119,FOLL,HELLIM,FOLLHELLIM,0,
0x38a0c119,FUMER,BETES,FUMERBETES,0,
0x38a0c119,FUMERS,HEBE,FUMERSHEBE,0,
0x38a0c119,FUMET,DULLS,FUMETDULLS,0,
0x38a0c119,FUMET,JOLLY,FUMETJOLLY,0,
0x38a0c119,FUMET,YESTY,FUMETYESTY,0,
0x38a0c119,FUMMLE,OPUSES,FUMMLEOPUSES,0,
0x38a0c119,FUMY,LEGALS,FUMYLEGALS,0,
0x38a0c119,FUMY,LETT,FUMYLETT,0,
0x38a0c119,FURLAN,JOES,FURLANJOES,0,
0x38a0c119,FURYL,ANGRY,FURYLANGRY,0,
0x38a0c119,FURYL,HNY,FURYLHNY,0,
0x38a0c119,FURY,LOYN,FURYLOYN,0,
0x38a0c119,GANEF,QUODS,GANEFQUODS,0,
0x38a0c119,GARDON,RELIFT,GARDONRELIFT,0,
0x38a0c119,GARGLE,HALS,GARGLEHALS,0,
0x38a0c119,GARSE,IFF,GARSEIFF,0,
0x38a0c119,GARSE,OFT,GARSEOFT,0,
0x38a0c119,GARSIL,POULET,GARSILPOULET,0,
0x38a0c119,GARS,TAPPET,GARSTAPPET,0,
0x38a0c119,GAVOTS,FACTUM,GAVOTSFACTUM,0,
0x38a0c119,GEAT,FARROW,GEATFARROW,0,
0x38a0c119,GENNY,QUEAN,GENNYQUEAN,0,
0x38a0c119,GOEL,ARGLED,GOELARGLED,0,
0x38a0c119,GYMMAL,KNAG,GYMMALKNAG,0,
0x38a0c119,GYRUS,AMYLS,GYRUSAMYLS,0,
0x38a0c119,HABOOB,GIRT,HABOOBGIRT,0,
0x38a0c119,HABOOB,VLEI,HABOOBVLEI,0,
0x38a0c119,HAIDEE,MISWAY,HAIDEEMISWAY,0,
0x38a0c119,HALF,NICEST,HALFNICEST,0,
0x38a0c119,HALTED,HARAST,HALTEDHARAST,0,
0x38a0c119,HAPUKU,DOLMAN,HAPUKUDOLMAN,0,
0x38a0c119,HARE,ALMOIN,HAREALMOIN,0,
0x38a0c119,HAREMS,ATTICE,HAREMSATTICE,0,
0x38a0c119,HAREMS,ROTTLE,HAREMSROTTLE,0,
0x38a0c119,HARRE,HOX,HARREHOX,0,
0x38a0c119,HARRE,WELTS,HARREWELTS,0,
0x38a0c119,HARR,MOIO,HARRMOIO,0,
0x38a0c119,HEAL,AREOLA,HEALAREOLA,0,
0x38a0c119,HEAL,FROZEN,HEALFROZEN,0,
0x38a0c119,HEEDED,BUDE,HEEDEDBUDE,0,
0x38a0c119,HEED,KYTHES,HEEDKYTHES,0,
0x38a0c119,HEE,HAF,HEEHAF,0,
0x38a0c119,HEEZIE,AFFEIR,HEEZIEAFFEIR,0,
0x38a0c119,HEEZIE,RIFF,HEEZIERIFF,0,
0x38a0c119,HEEZIE,ROYALS,HEEZIEROYALS,0,
0x38a0c119,HEINIE,HAFLIN,HEINIEHAFLIN,0,
0x38a0c119,HEMAL,FEOFF,HEMALFEOFF,0,
0x38a0c119,HEME,THWORL,HEMETHWORL,0,
0x38a0c119,HEM,FROZE,HEMFROZE,0,
0x38a0c119,HEM,GAPPY,HEMGAPPY,0,
0x38a0c119,HEM,GLEIR,HEMGLEIR,0,
0x38a0c119,HEMINS,WHOOPS,HEMINSWHOOPS,0,
0x38a0c119,HEMMED,BIFFED,HEMMEDBIFFED,0,
0x38a0c119,HEMS,NEROLS,HEMSNEROLS,0,
0x38a0c119,HEMULE,CONANT,HEMULECONANT,0,
0x38a0c119,HENBIT,PSILOI,HENBITPSILOI,0,
0x38a0c119,HEND,BYES,HENDBYES,0,
0x38a0c119,HEND,SMOLTS,HENDSMOLTS,0,
0x38a0c119,HENGE,ZAPUS,HENGEZAPUS,0,
0x38a0c119,HENRYS,AGLETS,HENRYSAGLETS,0,
0x38a0c119,HENT,CONK,HENTCONK,0,
0x38a0c119,HENT,RAPHUS,HENTRAPHUS,0,
0x38a0c119,HEN,WOY,HENWOY,0,
0x38a0c119,HERBY,ADS,HERBYADS,0,
0x38a0c119,HERBY,AWALT,HERBYAWALT,0,
0x38a0c119,HERBY,AWM,HERBYAWM,0,
0x38a0c119,HERBY,UPSIT,HERBYUPSIT,0,
0x38a0c119,HEREBY,BETAIN,HEREBYBETAIN,0,
0x38a0c119,HERE,NOYADE,HERENOYADE,0,
0x38a0c119,HERNE,HADNT,HERNEHADNT,0,
0x38a0c119,HEROID,DSECTS,HEROIDDSECTS,0,
0x38a0c119,HEROLA,DODO,HEROLADODO,0,
0x38a0c119,HERSIR,MENT,HERSIRMENT,0,
0x38a0c119,HERSIR,MESOLE,HERSIRMESOLE,0,
0x38a0c119,HETE,TORNIT,HETETORNIT,0,
0x38a0c119,HET,YAW,HETYAW,0,
0x38a0c119,HIPPA,HAEMS,HIPPAHAEMS,0,
0x38a0c119,HIPPED,ARED,HIPPEDARED,0,
0x38a0c119,HIPPIA,CANELA,HIPPIACANELA,0,
0x38a0c119,HIPPIA,DWINED,HIPPIADWINED,0,
0x38a0c119,HIPPI,ARE,HIPPIARE,0,
0x38a0c119,HIPPI,ENEID,HIPPIENEID,0,
0x38a0c119,HIPPI,SADIS,HIPPISADIS,0,
0x38a0c119,HIPPI,SEI,HIPPISEI,0,
0x38a0c119,HIPPI,WAIRD,HIPPIWAIRD,0,
0x38a0c119,HOC,GLEED,HOCGLEED,0,
0x38a0c119,HOOL,ECARTE,HOOLECARTE,0,
0x38a0c119,HOWL,GLEEDS,HOWLGLEEDS,0,
0x38a0c119,HYDAGE,SATA,HYDAGESATA,0,
0x38a0c119,HYDAGE,SULU,HYDAGESULU,0,
0x38a0c119,HYETAL,FETA,HYETALFETA,0,
0x38a0c119,HYLEAN,MEGASS,HYLEANMEGASS,0,
0x38a0c119,HYLE,HAPUKU,HYLEHAPUKU,0,
0x38a0c119,HYLE,KITABI,HYLEKITABI,0,
0x38a0c119,HYLE,PESAGE,HYLEPESAGE,0,
0x38a0c119,HYLISM,DANI,HYLISMDANI,0,
0x38a0c119,HYPED,SIEVA,HYPEDSIEVA,0,
0x38a0c119,HYPED,WADER,HYPEDWADER,0,
0x38a0c119,HYRST,AREAS,HYRSTAREAS,0,
0x38a0c119,ICONIC,SETTER,ICONICSETTER,0,
0x38a0c119,IDOLS,WHOSE,IDOLSWHOSE,0,
0x38a0c119,JUBILE,REMIND,JUBILEREMIND,0,
0x38a0c119,LATTEN,ACONIC,LATTENACONIC,0,
0x38a0c119,LATTER,TUSSER,LATTERTUSSER,0,
0x38a0c119,LAVED,NAWOB,LAVEDNAWOB,0,
0x38a0c119,LEAVED,PYRO,LEAVEDPYRO,0,
0x38a0c119,LIENEE,HAFTER,LIENEEHAFTER,0,
0x38a0c119,LIENEE,ZIFF,LIENEEZIFF,0,
0x38a0c119,LILT,ENDORE,LILTENDORE,0,
0x38a0c119,LUGS,REHEMS,LUGSREHEMS,0,
0x38a0c119,LUKAN,WHAMS,LUKANWHAMS,0,
0x38a0c119,LULLS,MAXIM,LULLSMAXIM,0,
0x38a0c119,LUNCH,RANTY,LUNCHRANTY,0,
0x38a0c119,LUPIN,DEAIR,LUPINDEAIR,0,
0x38a0c119,MADID,IREOS,MADIDIREOS,0,
0x38a0c119,MADMAN,MEAGRE,MADMANMEAGRE,0,
0x38a0c119,MADO,GARNEL,MADOGARNEL,0,
0x38a0c119,MADO,GEMARA,MADOGEMARA,0,
0x38a0c119,MADO,GRAS,MADOGRAS,0,
0x38a0c119,MALA,MEASLE,MALAMEASLE,0,
0x38a0c119,MALAM,SWISS,MALAMSWISS,0,
0x38a0c119,MALES,MOMMY,MALESMOMMY,0,
0x38a0c119,MALLUS,OUTBUD,MALLUSOUTBUD,0,
0x38a0c119,MALT,DOGS,MALTDOGS,0,
0x38a0c119,MALTHE,MEIKLE,MALTHEMEIKLE,0,
0x38a0c119,MALTS,GARNI,MALTSGARNI,0,
0x38a0c119,MALTS,GENRE,MALTSGENRE,0,
0x38a0c119,MALTS,LEVEN,MALTSLEVEN,0,
0x38a0c119,MAMMAE,DOTTLE,MAMMAEDOTTLE,0,
0x38a0c119,MAMMAE,SHIH,MAMMAESHIH,0,
0x38a0c119,MAMMEA,SUDSED,MAMMEASUDSED,0,
0x38a0c119,MAMMET,PISACA,MAMMETPISACA,0,
0x38a0c119,MAMMIN,SOMLER,MAMMINSOMLER,0,
0x38a0c119,MAMMY,MLX,MAMMYMLX,0,
0x38a0c119,MANGEY,BYRLAW,MANGEYBYRLAW,0,
0x38a0c119,MASHED,DDNAME,MASHEDDDNAME,0,
0x38a0c119,MASHED,INJURY,MASHEDINJURY,0,
0x38a0c119,MASTAX,DHAMMA,MASTAXDHAMMA,0,
0x38a0c119,MASTY,DIZEN,MASTYDIZEN,0,
0x38a0c119,MBPS,MISTRY,MBPSMISTRY,0,
0x38a0c119,MEANY,YUS,MEANYYUS,0,
0x38a0c119,MEEDS,ZYMIC,MEEDSZYMIC,0,
0x38a0c119,MEGASS,ALLOSE,MEGASSALLOSE,0,
0x38a0c119,MEGRIM,GRAYER,MEGRIMGRAYER,0,
0x38a0c119,MEHARI,CHUREL,MEHARICHUREL,0,
0x38a0c119,MEHARI,WIRY,MEHARIWIRY,0,
0x38a0c119,MEHTAR,MALM,MEHTARMALM,0,
0x38a0c119,MEHTAR,MAYS,MEHTARMAYS,0,
0x38a0c119,MEIO,OHIOAN,MEIOOHIOAN,0,
0x38a0c119,MEISSA,FRUSLA,MEISSAFRUSLA,0,
0x38a0c119,MENAD,UNSEE,MENADUNSEE,0,
0x38a0c119,MENAGE,MARS,MENAGEMARS,0,
0x38a0c119,MENAGE,SHRAME,MENAGESHRAME,0,
0x38a0c119,MENG,ZYMASE,MENGZYMASE,0,
0x38a0c119,MEO,GRA,MEOGRA,0,
0x38a0c119,MEO,STRAY,MEOSTRAY,0,
0x38a0c119,MEO,YAM,MEOYAM,0,
0x38a0c119,METAS,LUFFA,METASLUFFA,0,
0x38a0c119,MEU,SALAY,MEUSALAY,0,
0x38a0c119,MIMES,WHISK,MIMESWHISK,0,
0x38a0c119,MIRY,UNVAIN,MIRYUNVAIN,0,
0x38a0c119,MOLAR,WHOSE,MOLARWHOSE,0,
0x38a0c119,MOL,SAVOY,MOLSAVOY,0,
0x38a0c119,MOLTEN,CHAT,MOLTENCHAT,0,
0x38a0c119,MOMSER,URANIA,MOMSERURANIA,0,
0x38a0c119,MOSCHI,YENTES,MOSCHIYENTES,0,
0x38a0c119,MTD,CRAWS,MTDCRAWS,0,
0x38a0c119,MTGE,ADHARA,MTGEADHARA,0,
0x38a0c119,MTGE,MARE,MTGEMARE,0,
0x38a0c119,MTG,RAW,MTGRAW,0,
0x38a0c119,MTG,RESID,MTGRESID,0,
0x38a0c119,MULLAS,DCLASS,MULLASDCLASS,0,
0x38a0c119,MUSSAL,TYPIFY,MUSSALTYPIFY,0,
0x38a0c119,MUSSY,YAWPS,MUSSYYAWPS,0,
0x38a0c119,MYDINE,DHAURA,MYDINEDHAURA,0,
0x38a0c119,NACHAS,SNYE,NACHASSNYE,0,
0x38a0c119,NEGARA,DANG,NEGARADANG,0,
0x38a0c119,NITONS,REOMIT,NITONSREOMIT,0,
0x38a0c119,OLDIE,MESON,OLDIEMESON,0,
0x38a0c119,ORGAMY,CHANDI,ORGAMYCHANDI,0,
0x38a0c119,ORGAMY,CHOMER,ORGAMYCHOMER,0,
0x38a0c119,ORY,SEITY,ORYSEITY,0,
0x38a0c119,ORYX,VENT,ORYXVENT,0,
0x38a0c119,PAINED,PONTIC,PAINEDPONTIC,0,
0x38a0c119,PAIS,DAIMYO,PAISDAIMYO,0,
0x38a0c119,PEEVES,TELEIA,PEEVESTELEIA,0,
0x38a0c119,PONCES,RESIFT,PONCESRESIFT,0,
0x38a0c119,PRAWNS,GAMBOL,PRAWNSGAMBOL,0,
0x38a0c119,QAID,RIGGER,QAIDRIGGER,0,
0x38a0c119,RACER,FUNKY,RACERFUNKY,0,
0x38a0c119,RAIL,KNYSNA,RAILKNYSNA,0,
0x38a0c119,RAMAGE,MAES,RAMAGEMAES,0,
0x38a0c119,RANGED,IWAIWA,RANGEDIWAIWA,0,
0x38a0c119,RANGE,MAX,RANGEMAX,0,
0x38a0c119,RANJIT,CHAYMA,RANJITCHAYMA,0,
0x38a0c119,RASTY,NEUME,RASTYNEUME,0,
0x38a0c119,RATS,AFFLUE,RATSAFFLUE,0,
0x38a0c119,RAWING,SOPS,RAWINGSOPS,0,
0x38a0c119,RECART,URNA,RECARTURNA,0,
0x38a0c119,RECOND,METH,RECONDMETH,0,
0x38a0c119,RESWIM,CAME,RESWIMCAME,0,
0x38a0c119,RHA,MET,RHAMET,0,
0x38a0c119,RHEA,AGENDA,RHEAAGENDA,0,
0x38a0c119,RHEIN,INTUE,RHEININTUE,0,
0x38a0c119,RHEMA,RISQU,RHEMARISQU,0,
0x38a0c119,RHEO,ZENDOS,RHEOZENDOS,0,
0x38a0c119,RHEUM,STEND,RHEUMSTEND,0,
0x38a0c119,RHEXIA,GODDAM,RHEXIAGODDAM,0,
0x38a0c119,RIALTY,WATTER,RIALTYWATTER,0,
0x38a0c119,RIBIBE,MUREIN,RIBIBEMUREIN,0,
0x38a0c119,RIFFS,MAE,RIFFSMAE,0,
0x38a0c119,RIFFS,SHRAM,RIFFSSHRAM,0,
0x38a0c119,RIFI,KUCHEN,RIFIKUCHEN,0,
0x38a0c119,RIFLE,MIRES,RIFLEMIRES,0,
0x38a0c119,RIFTED,JERVIA,RIFTEDJERVIA,0,
0x38a0c119,RIFTS,MES,RIFTSMES,0,
0x38a0c119,RIMA,DASHEL,RIMADASHEL,0,
0x38a0c119,RIME,ALTS,RIMEALTS,0,
0x38a0c119,RIMED,PPI,RIMEDPPI,0,
0x38a0c119,RIMER,BYE,RIMERBYE,0,
0x38a0c119,RIMER,OLEOS,RIMEROLEOS,0,
0x38a0c119,RIMERS,OYES,RIMERSOYES,0,
0x38a0c119,RIM,ETY,RIMETY,0,
0x38a0c119,RIMMER,ATTERN,RIMMERATTERN,0,
0x38a0c119,RIMMER,ILKA,RIMMERILKA,0,
0x38a0c119,RIMPI,PISKY,RIMPIPISKY,0,
0x38a0c119,RIMY,YARN,RIMYYARN,0,
0x38a0c119,RIPIER,NAGGLY,RIPIERNAGGLY,0,
0x38a0c119,RIPOST,YAPONS,RIPOSTYAPONS,0,
0x38a0c119,RISS,GEAL,RISSGEAL,0,
0x38a0c119,RISS,YAMENS,RISSYAMENS,0,
0x38a0c119,RIVERY,PEDS,RIVERYPEDS,0,
0x38a0c119,RIVERY,PHASIC,RIVERYPHASIC,0,
0x38a0c119,RIYALS,ASEM,RIYALSASEM,0,
0x38a0c119,RIYALS,TERVEE,RIYALSTERVEE,0,
0x38a0c119,ROAD,THYMEY,ROADTHYMEY,0,
0x38a0c119,ROBERD,ONCE,ROBERDONCE,0,
0x38a0c119,ROBER,NEVES,ROBERNEVES,0,
0x38a0c119,ROBERT,HERAUS,ROBERTHERAUS,0,
0x38a0c119,ROBES,HERNE,ROBESHERNE,0,
0x38a0c119,ROBIN,RAVES,ROBINRAVES,0,
0x38a0c119,ROBINS,RISHIS,ROBINSRISHIS,0,
0x38a0c119,ROBS,DIENER,ROBSDIENER,0,
0x38a0c119,ROBS,DISEME,ROBSDISEME,0,
0x38a0c119,ROBS,REMISE,ROBSREMISE,0,
0x38a0c119,ROBS,WIRRAH,ROBSWIRRAH,0,
0x38a0c119,ROB,WARVE,ROBWARVE,0,
0x38a0c119,ROES,ALUMEL,ROESALUMEL,0,
0x38a0c119,ROG,ADMAN,ROGADMAN,0,
0x38a0c119,ROGER,EVADE,ROGEREVADE,0,
0x38a0c119,ROGER,SHADS,ROGERSHADS,0,
0x38a0c119,ROGER,SHAWM,ROGERSHAWM,0,
0x38a0c119,ROK,NAMDA,ROKNAMDA,0,
0x38a0c119,ROLES,CRAWS,ROLESCRAWS,0,
0x38a0c119,ROLLO,FLASK,ROLLOFLASK,0,
0x38a0c119,ROLLS,MORRO,ROLLSMORRO,0,
0x38a0c119,ROMNEY,AMYLAN,ROMNEYAMYLAN,0,
0x38a0c119,ROOSER,ARCS,ROOSERARCS,0,
0x38a0c119,ROPED,ARDER,ROPEDARDER,0,
0x38a0c119,ROPED,WEREN,ROPEDWEREN,0,
0x38a0c119,ROPIER,AIMERS,ROPIERAIMERS,0,
0x38a0c119,ROPIER,WEND,ROPIERWEND,0,
0x38a0c119,ROPING,BOMBLE,ROPINGBOMBLE,0,
0x38a0c119,ROSTRA,GRIPPE,ROSTRAGRIPPE,0,
0x38a0c119,ROTES,GASSY,ROTESGASSY,0,
0x38a0c119,ROTSE,HYLAS,ROTSEHYLAS,0,
0x38a0c119,ROTTLE,NARR,ROTTLENARR,0,
0x38a0c119,ROUD,AMADIS,ROUDAMADIS,0,
0x38a0c119,ROUD,ANDIRA,ROUDANDIRA,0,
0x38a0c119,ROUD,SIRS,ROUDSIRS,0,
0x38a0c119,ROUEN,DIDNA,ROUENDIDNA,0,
0x38a0c119,ROUNDS,POSING,ROUNDSPOSING,0,
0x38a0c119,ROXANE,ALASKA,ROXANEALASKA,0,
0x38a0c119,ROXANE,LUMS,ROXANELUMS,0,
0x38a0c119,ROXANE,WILKIN,ROXANEWILKIN,0,
0x38a0c119,ROXANE,YUKS,ROXANEYUKS,0,
0x38a0c119,ROYALS,MARS,ROYALSMARS,0,
0x38a0c119,ROYALS,SHRAME,ROYALSSHRAME,0,
0x38a0c119,ROY,AME,ROYAME,0,
0x38a0c119,ROYT,KUMMEL,ROYTKUMMEL,0,
0x38a0c119,RUMMY,MALGR,RUMMYMALGR,0,
0x38a0c119,RUNLET,ARYANS,RUNLETARYANS,0,
0x38a0c119,RUSA,LAET,RUSALAET,0,
0x38a0c119,RUSHY,METAE,RUSHYMETAE,0,
0x38a0c119,RUSMA,SEALS,RUSMASEALS,0,
0x38a0c119,RUSS,TURNEL,RUSSTURNEL,0,
0x38a0c119,RUTHER,STBD,RUTHERSTBD,0,
0x38a0c119,SATYR,GAWBY,SATYRGAWBY,0,
0x38a0c119,SEBAIT,LONGEE,SEBAITLONGEE,0,
0x38a0c119,SEIZIN,FLOURS,SEIZINFLOURS,0,
0x38a0c119,SGAD,SANGER,SGADSANGER,0,
0x38a0c119,SHAWNY,BLEE,SHAWNYBLEE,0,
0x38a0c119,SHOPPE,CONDUE,SHOPPECONDUE,0,
0x38a0c119,SHOP,SEXING,SHOPSEXING,0,
0x38a0c119,SHRADH,GRUF,SHRADHGRUF,0,
0x38a0c119,SHRADH,TENG,SHRADHTENG,0,
0x38a0c119,SILETZ,WHIPPY,SILETZWHIPPY,0,
0x38a0c119,SILKIE,YARE,SILKIEYARE,0,
0x38a0c119,SIMIAN,GRANDO,SIMIANGRANDO,0,
0x38a0c119,SIVAN,YAMEO,SIVANYAMEO,0,
0x38a0c119,SMALM,FRAUS,SMALMFRAUS,0,
0x38a0c119,SMARTS,ARENGA,SMARTSARENGA,0,
0x38a0c119,SNYES,ALIEN,SNYESALIEN,0,
0x38a0c119,SOPORS,THYMEY,SOPORSTHYMEY,0,
0x38a0c119,SPERSE,OSOPHY,SPERSEOSOPHY,0,
0x38a0c119,SPOTTY,SURVEY,SPOTTYSURVEY,0,
0x38a0c119,STEFAN,KAMALA,STEFANKAMALA,0,
0x38a0c119,SUADE,ORGAN,SUADEORGAN,0,
0x38a0c119,SUENT,CHURR,SUENTCHURR,0,
0x38a0c119,SUENT,CONKY,SUENTCONKY,0,
0x38a0c119,SUETY,AWA,SUETYAWA,0,
0x38a0c119,SUETY,FRIES,SUETYFRIES,0,
0x38a0c119,SUETY,XIX,SUETYXIX,0,
0x38a0c119,SUJI,WAGGLE,SUJIWAGGLE,0,
0x38a0c119,SURA,FLEA,SURAFLEA,0,
0x38a0c119,SURA,RADOME,SURARADOME,0,
0x38a0c119,SUR,AREAN,SURAREAN,0,
0x38a0c119,SURA,REFIRE,SURAREFIRE,0,
0x38a0c119,SURA,WOLF,SURAWOLF,0,
0x38a0c119,SURGE,UREAS,SURGEUREAS,0,
0x38a0c119,SURG,LEAH,SURGLEAH,0,
0x38a0c119,TASSER,BLUEST,TASSERBLUEST,0,
0x38a0c119,TOWNET,APPROX,TOWNETAPPROX,0,
0x38a0c119,TTY,LEHAY,TTYLEHAY,0,
0x38a0c119,TURF,STRODE,TURFSTRODE,0,
0x38a0c119,TURM,RODEOS,TURMRODEOS,0,
0x38a0c119,TURNED,OSTEAL,TURNEDOSTEAL,0,
0x38a0c119,TYT,STRAW,TYTSTRAW,0,
0x38a0c119,ULLA,DIMMET,ULLADIMMET,0,
0x38a0c119,ULLAGE,SEVENS,ULLAGESEVENS,0,
0x38a0c119,ULTO,DEMAIN,ULTODEMAIN,0,
0x38a0c119,ULTRAS,WUSS,ULTRASWUSS,0,
0x38a0c119,USAR,NICEST,USARNICEST,0,
0x38a0c119,USEE,HAFT,USEEHAFT,0,
0x38a0c119,VAHINE,FLEECE,VAHINEFLEECE,0,
0x38a0c119,VERMES,MINK,VERMESMINK,0,
0x38a0c119,VERMES,OBSIDE,VERMESOBSIDE,0,
0x38a0c119,VERMIS,MOORUK,VERMISMOORUK,0,
0x38a0c119,VERTY,SIREE,VERTYSIREE,0,
0x38a0c119,VERVER,SIMOOL,VERVERSIMOOL,0,
0x38a0c119,VIOLAS,DOURER,VIOLASDOURER,0,
0x38a0c119,WIDISH,OMNIFY,WIDISHOMNIFY,0,
0x38a0c119,YONNIE,OXBIRD,YONNIEOXBIRD,0,
0x38a0c119,YOY,YARLY,YOYYARLY,0,
0x38a0c119,YUKATA,COGENT,YUKATACOGENT,0,
0x38a0c119,ZACH,BETELL,ZACHBETELL,0,
0x38a0c119,ZAD,SOGER,ZADSOGER,0,
0x38a0c119,ZAFFAR,LASSET,ZAFFARLASSET,0,
0x38a0c119,ZAK,BETEL,ZAKBETEL,0,
0x38a0c119,ZANDER,DYCE,ZANDERDYCE,0,
0x38a0c119,ZANDE,VAX,ZANDEVAX,0,
0x38a0c119,ZEBU,REEDED,ZEBUREEDED,0,
0x38a0c119,ZOOIDS,PENNIS,ZOOIDSPENNIS,0,
0x39900619,AGLEY,AHSAN,AGLEYAHSAN,0,
0x39900619,AMAL,WAULED,AMALWAULED,0,
0x39900619,AMAMAU,BEZILS,AMAMAUBEZILS,0,
0x39900619,ASTUR,JUDAH,ASTURJUDAH,0,
0x39900619,FLANES,UMBRET,FLANESUMBRET,0,
0x39900619,HURR,SEUDAH,HURRSEUDAH,0,
0x39900619,ORGUIL,BEMUSE,ORGUILBEMUSE,0,
0x39900619,TIRLS,KYANG,TIRLSKYANG,0,
0x39900619,YUZLIK,SWANNY,YUZLIKSWANNY,0,
0x40106054,BADDIE,BADE,BADDIEBADE,0,
0x40106054,BADDIE,CIMIER,BADDIECIMIER,0,
0x40106054,BADDIE,CIVE,BADDIECIVE,0,
0x40106054,BAHUTS,TAIT,BAHUTSTAIT,0,
0x40106054,BAHUTS,TOOLER,BAHUTSTOOLER,0,
0x40106054,BEDUCK,MYELIN,BEDUCKMYELIN,0,
0x40106054,GUSLEE,TRINAL,GUSLEETRINAL,0,
0x40106054,GUSLEE,TRIOLS,GUSLEETRIOLS,0,
0x40400270,EMBOG,ROUBLE,EMBOGROUBLE,0,
0x40400270,SINHS,IRCHIN,SINHSIRCHIN,0,
0x40815801,APPAST,RETOMB,APPASTRETOMB,0,
0x40815801,APROWL,LANKET,APROWLLANKET,0,
0x40815801,BAOBAB,YAJEIN,BAOBABYAJEIN,0,
0x40815801,BRAKIE,DISBAR,BRAKIEDISBAR,0,
0x40815801,BRASHY,HANCES,BRASHYHANCES,0,
0x40815801,PALEST,RETOOK,PALESTRETOOK,0,
0x40815801,PYRE,BANABA,PYREBANABA,0,
0x40815801,TAMPER,REPART,TAMPERREPART,0,
0x40815801,TAMPIN,HOPS,TAMPINHOPS,0,
0x40815801,TOMBED,GODKIN,TOMBEDGODKIN,0,
0x40815801,UMPING,SNOT,UMPINGSNOT,0,
0x408a2c10,CLAKE,SANTOS,CLAKESANTOS,0,
0x408a2c10,SANTEE,CLAUS,SANTEECLAUS,0,
0x408a2c10,SEXPOT,SOONY,SEXPOTSOONY,0,
0x408a2c10,SOROSE,TAPES,SOROSETAPES,0,
0x408a6461,BAFFED,RAKEE,BAFFEDRAKEE,0,
0x408a6461,BAHUT,UMBREL,BAHUTUMBREL,0,
0x408a6461,BAHUTU,ORLET,BAHUTUORLET,0,
0x408a6461,BALLET,UMBRA,BALLETUMBRA,0,
0x408a6461,KILIM,LAUREL,KILIMLAUREL,0,
0x408a6461,TOFORE,STEEK,TOFORESTEEK,0,
0x408a6461,TOFORE,STUPE,TOFORESTUPE,0,
0x40b18011,BANIWA,NUDZH,BANIWANUDZH,0,
0x40b18011,BARDY,HAES,BARDYHAES,0,
0x40b18011,BARONG,BEDOG,BARONGBEDOG,0,
0x40b18011,BARQUE,YALLA,BARQUEYALLA,0,
0x40b18011,BELGAE,UNDRY,BELGAEUNDRY,0,
0x40b18011,COCKS,FAULTS,COCKSFAULTS,0,
0x40b18011,COCKSY,MARVY,COCKSYMARVY,0,
0x40b18011,CRETE,FILMER,CRETEFILMER,0,
0x40b18011,LINON,LOGWAY,LINONLOGWAY,0,
0x40b18011,LOHOCK,SOWAR,LOHOCKSOWAR,0,
0x40b18011,RAFIK,SCREAR,RAFIKSCREAR,0,
0x40b18011,RAGAS,KURUMA,RAGASKURUMA,0,
0x40b18011,RIES,BEHAV,RIESBEHAV,0,
0x40b18011,RIES,FAIRM,RIESFAIRM,0,
0x40b18011,SHEBAR,NOGAI,SHEBARNOGAI,0,
0x40b18011,SHERD,DIVISA,SHERDDIVISA,0,
0x40b18011,SHERPA,CODAL,SHERPACODAL,0,
0x40b18011,SMOLTS,SNOGA,SMOLTSSNOGA,0,
0x40b18011,SMURRY,PESAH,SMURRYPESAH,0,
0x40b18011,SPOILS,FUMER,SPOILSFUMER,0,
0x40b18011,UNOILY,BERAY,UNOILYBERAY,0,
0x40b18011,UNOILY,STRIX,UNOILYSTRIX,0,
0x40b18011,UNWAX,OCTYNE,UNWAXOCTYNE,0,
0x40b18011,UNWHIG,GRUSH,UNWHIGGRUSH,0,
0x40b18011,ZAGS,NOGGS,ZAGSNOGGS,0,
0x40b28011,CONVEX,FIX,CONVEXFIX,0,
0x40b28011,CONVEX,TRIES,CONVEXTRIES,0,
0x40b28011,COURIE,SYCEE,COURIESYCEE,0,
